age,sex,children,wage
21,1,1,13075.007800009025
6,1,0,9853.054660148733
38,1,1,17776.042951571264
40,1,0,12975.089202623425
29,1,1,14923.582080281625
11,1,0,11046.060440210733
48,1,1,15504.121461580222
36,0,1,12733.791508490658
22,0,0,7520.568750125992
34,1,0,11283.678280114656
34,1,0,13235.39010247164
28,1,1,12938.119695589274
39,0,1,12232.143904374048
37,1,1,17432.891133404406
43,0,1,13748.014663488295
13,0,1,9821.739987457375
33,1,1,15001.534010893714
34,1,1,14046.552516652375
26,1,0,11222.220608747675
25,0,1,11988.380927084725
37,0,1,13026.499889323906
37,1,0,11540.265433191053
20,0,0,7999.056064622833
49,1,0,13838.042221949063
21,0,0,8653.112376762589
15,0,0,6179.812620179139
23,0,0,8012.791753780599
27,1,1,14395.173329437333
14,0,0,6164.416033477329
33,0,1,11359.680716908237
29,0,1,11459.13206501596
47,1,0,15697.496494758783
21,0,0,7884.31074653403
48,1,1,16416.794239850304
39,0,1,11666.581185588953
19,1,0,11682.315382445006
20,1,0,11084.173046068976
26,1,0,12518.173064384251
20,0,1,11892.321501456943
17,0,0,8174.7756074197805
33,0,0,9786.289566251668
19,0,0,7227.249574872199
33,1,1,15939.110538253648
26,0,1,11042.061723782972
33,1,0,13233.199343720238
14,1,0,8696.716497630876
48,0,0,11301.471648455736
25,0,0,6626.809276298087
22,0,1,9716.24897567586
30,0,1,11152.200716141193
15,0,0,7132.171628234061
18,1,0,10869.16854464644
35,1,0,13615.202818315434
31,0,0,7156.964604186096
61,1,0,17180.348389915314
29,1,0,13087.611796077039
41,1,1,15557.650036893983
31,1,0,11466.85180426379
27,0,0,8607.99923694631
35,0,0,9801.048371848949
15,0,0,5615.72118428452
43,0,1,12895.035104056144
9,1,1,10962.071108265523
13,0,0,7902.298968500881
39,0,0,10579.200980288773
7,0,0,5953.057019738398
41,0,1,14228.285531300895
22,0,0,7434.899409224353
13,0,0,5837.897214696839
29,1,0,12243.72515827879
46,1,0,13323.982399396999
32,0,1,11199.601891610484
47,1,0,14664.685733971259
38,1,0,13075.755868116677
18,1,0,10871.359925387611
29,1,0,11047.503964798883
25,1,1,14825.578902636335
30,0,0,9214.93559171775
14,1,0,9383.399797494516
32,1,0,11076.13672493181
37,1,1,15593.262888157202
30,0,1,12075.329610278011
48,0,1,12102.680055242334
33,1,1,14476.57158280351
28,0,0,8280.487074804365
31,1,0,13251.90647966382
56,1,0,15495.71708790437
23,1,1,13400.442584214872
39,0,0,9201.60065441092
46,1,1,17149.139167883684
27,0,0,7871.9633045125565
31,0,1,11665.442682512248
37,1,0,13723.279506495208
36,0,1,12686.400032681597
25,1,0,11806.790717744578
44,0,1,11985.89773000318
23,0,1,9309.129804201972
21,1,0,11414.709295940358
39,1,1,16199.673709113687
26,0,0,7090.364645579178
31,0,0,10405.697542886464
41,1,1,16244.679455699905
20,1,1,11303.400417657336
44,0,1,12041.350855135399
34,1,1,16521.216455900827
34,0,1,11652.034115931896
43,0,0,10047.029655663842
33,0,0,10989.45453353474
24,0,1,10335.554652251583
14,0,1,8644.707004644068
53,1,0,12843.376049858263
37,0,1,12428.43703039417
0,0,1,7873.2792337805095
25,0,1,12021.050381774026
25,0,1,12683.684172675463
39,0,1,13233.195753818656
32,1,0,12329.225062077481
27,0,1,13205.991069733209
22,1,1,13660.117333707727
26,1,0,8805.331930424543
34,1,0,11054.291013190365
24,0,0,7662.551762237256
44,1,1,16985.723489819768
35,1,0,14541.105736879803
22,0,0,7684.960093457362
33,0,1,12238.51884544364
40,0,1,11919.922186129614
22,1,1,13947.027167751592
19,1,0,11374.414182213519
46,0,1,12590.549870266786
15,0,0,7009.251663939459
12,0,0,7542.648176697139
17,0,0,6512.47391894683
32,1,0,10064.088693168947
52,1,1,17285.977728986323
27,1,0,10511.20163051696
31,1,1,16023.53323100112
33,1,0,11223.997829130738
27,0,1,10736.034134505626
38,1,1,16076.093031489418
21,1,0,11385.283673701471
43,1,1,15855.258202658853
21,0,0,9223.98170379654
9,0,0,6134.075871170991
49,1,0,13530.435965527227
15,0,0,6240.065384264375
36,0,1,11423.356744965893
37,0,1,11472.912682321923
38,0,1,12168.019547356223
37,1,1,14217.669701163968
32,1,1,17218.520386838758
22,1,0,11800.555116460979
33,0,1,10225.835216398276
27,0,0,6978.036921856141
33,0,1,12417.107215705168
18,1,1,12778.901101242333
36,0,1,10045.636760711059
44,0,1,13116.767745768488
23,0,0,9309.404113417144
29,0,1,11513.861690029684
36,0,1,11928.306329297102
31,1,0,12934.144746090835
20,1,1,14787.50384847373
50,1,0,14084.240011621958
26,1,0,11863.248589130273
31,0,1,11710.812151579434
16,0,0,6209.0993352106125
48,0,1,12838.551435261203
39,0,0,9733.928927236802
29,1,0,10704.09301845086
39,1,0,13420.798732633039
36,1,0,11531.79286961725
29,0,1,9623.178117415715
28,0,0,8424.660375500709
21,1,0,10592.267862098426
24,1,0,11221.584924454013
26,0,0,9620.727568794697
24,0,1,10669.293819344417
41,0,1,12600.714628959317
10,1,1,12314.899285781883
16,0,0,7543.6197799708125
40,1,0,14862.619361671352
19,0,1,10846.850772129348
30,1,0,12127.065509922224
46,1,0,13692.564647259032
29,1,0,12690.683563982348
15,0,0,6389.242817982855
10,1,1,14467.749071213473
28,0,0,7535.82950045214
26,1,0,11414.282874336432
13,1,1,12569.723749961839
39,1,0,14466.583550124498
10,0,0,6268.71309129868
47,1,1,16432.01722171058
30,1,0,11966.120438464783
35,0,1,10341.117493972952
23,0,0,6673.348581658492
47,1,1,17605.195641410995
35,1,1,16010.009599921856
38,1,1,15651.143509335703
52,1,1,17807.495432481428
40,0,1,13899.557722180849
6,0,0,4797.807709972017
4,1,0,8568.11981476601
37,1,0,13329.466387535422
38,0,1,12830.056998331118
43,0,1,10755.505827492983
18,1,0,9448.36686397119
45,1,0,13118.629314931184
6,1,0,9393.618573483884
38,1,0,12759.81865650669
8,1,0,7550.592570322105
22,1,0,10927.52125246513
42,1,1,15841.239750152945
31,1,1,15117.17070507253
38,1,1,16962.06063963046
26,1,1,13909.057815664202
25,0,0,7535.329719499891
38,0,0,12943.807568089438
17,1,0,11314.208244489213
50,0,1,13034.03932135482
40,0,0,9779.05927169988
36,0,0,10478.033414220508
18,0,1,9675.5652062163
36,0,1,11277.269148659878
40,0,1,15191.015737329904
11,1,0,8916.241139451451
31,1,0,12471.582844489161
19,0,0,7170.880850544117
23,1,1,11458.025346905466
35,0,1,11335.447046290723
20,0,1,7336.124979424474
55,0,1,13760.80100359606
30,1,0,11524.29332139595
35,0,0,8758.919583644854
21,0,0,7576.206389971239
14,1,1,14851.075018577987
23,1,0,10955.131186310042
18,1,0,10154.305967855516
26,0,0,9539.565043360824
35,0,0,8817.66874503307
35,1,0,12253.119149261422
32,0,1,11704.223639222295
41,0,1,11934.65111416485
12,1,0,9256.88351436604
33,0,0,10192.810190146109
34,1,0,11263.751656064836
46,0,0,10670.222517348615
37,1,0,14946.21269196378
14,1,0,9388.233082053497
37,1,0,13560.032287977074
48,0,0,10362.43352262832
22,0,1,9437.595157852127
33,1,0,13497.620779396255
27,1,0,12804.386471190552
15,1,0,8823.309926541633
24,1,1,13473.09939318068
26,1,0,10899.955209808095
26,0,1,11436.777782370084
19,0,0,8613.355842303099
25,1,0,11764.178857207642
22,1,0,12778.591333512068
36,0,1,13048.689106740874
44,1,1,15972.785030980882
32,0,0,9111.433648380822
32,1,0,11922.675688041036
42,0,1,13750.45560062323
26,0,0,9252.240534541466
29,0,1,11796.435018391581
24,1,1,15127.232791895578
29,0,1,12265.012243405188
24,0,1,9118.583954582193
28,1,1,14127.43574602859
31,0,0,8969.201992029917
26,0,0,6152.3318558812025
19,1,1,14432.992201765677
32,0,0,9245.698435413236
33,1,1,15044.079567023618
31,1,1,14489.83035200495
35,0,0,8137.764390405098
16,1,1,12604.008973784996
39,0,1,9984.458441323039
30,0,0,8959.96503490649
35,0,1,11414.43230203113
37,0,1,12384.783639064146
34,0,1,12524.399680562388
26,0,1,10728.845914741325
43,0,1,13067.506875252524
41,1,1,16019.619538106048
38,1,0,12965.028567403824
35,1,1,13869.677069954256
38,0,1,12739.276294298375
34,0,1,10879.580616911062
19,1,0,9321.583444127817
39,1,1,16468.343680914375
27,0,1,11894.742951065557
28,0,1,10609.621773891844
43,1,1,16771.69211945405
28,1,0,11306.065094169775
26,1,0,10885.549711095791
30,1,1,14569.157104115951
26,0,0,7797.819785033351
18,1,0,10439.817216791826
41,1,0,13939.52289306801
45,1,1,16498.729303725137
34,1,1,14958.876372240953
36,1,1,14782.199155505048
25,0,1,9339.547745996098
20,0,0,8400.10336575618
31,0,1,11309.023658126544
11,1,0,10720.139954626986
24,1,0,13135.328024846964
22,0,0,8773.975763551209
42,0,1,11179.484285847571
22,0,0,9557.311325273868
31,1,0,10264.482365616963
21,0,0,7912.595133539063
31,1,1,12894.32727667658
47,0,1,11025.899517198743
26,1,0,12917.087561950393
23,1,0,11790.10913238977
25,1,0,10941.632382864767
30,1,0,11412.3178224218
40,0,1,11211.121427116686
35,0,0,9564.439875221524
25,0,1,10153.103430518946
43,0,0,9975.557012032576
37,0,0,9312.669295216272
45,0,1,13401.818931873773
28,0,0,8329.776854627902
43,0,0,10027.297116933589
30,1,0,12330.602889850275
37,1,0,12655.49237402703
26,0,1,10291.6455464261
35,1,0,12092.098487092928
21,1,1,13129.073785824234
26,0,1,11049.19054426849
24,0,0,5822.876306422135
22,1,0,12098.92870644113
11,0,0,6664.6017431027885
31,1,0,11343.060150544012
48,0,0,10637.61863228453
12,0,0,7903.988908563117
43,0,1,13288.95427290753
21,0,0,8210.878475346273
24,0,0,8439.53634137057
21,1,0,10468.55351215431
33,0,0,6200.061122751755
47,1,0,13360.207105932908
27,1,0,11466.49864703721
29,1,0,9495.40739763524
29,1,0,11215.976757892944
38,1,1,16931.487197304596
21,0,1,9901.830759493841
35,0,1,12333.049953585309
36,1,1,17464.75368529363
34,0,0,6915.9631052591585
25,0,1,11159.360920627003
38,0,0,10419.839635538821
27,0,0,6636.367312925678
21,0,0,8628.657296028265
33,0,0,9044.06091276383
35,1,1,15766.90978184187
33,1,1,15840.013024299697
30,0,1,10537.085036532917
39,1,1,15782.356473724069
31,1,0,13158.466367813322
41,1,1,15662.075952417144
26,0,0,7815.162491437499
42,1,1,16229.143724709855
22,0,1,11083.762725155606
37,0,1,13297.52579198757
30,1,1,13640.348391273299
39,0,1,12228.829363620902
17,0,0,6167.674611529372
25,0,0,7058.041447795132
25,0,0,7578.012394116936
29,1,1,16735.345564472365
29,1,0,11130.753519172249
33,1,0,12717.897078861391
11,1,0,8374.455470967634
38,0,1,13232.430054160151
9,1,0,10361.764829270975
45,0,0,12103.465147026815
34,0,1,12697.18482098192
44,0,1,12050.70844820011
22,0,0,7443.783028125311
38,0,1,12580.327176986548
43,0,1,14131.74842585823
25,0,1,10945.535373769404
51,1,1,19405.73898043833
44,1,1,17454.698687198274
31,1,0,13644.38808662584
21,0,0,7823.096577724062
49,0,0,11251.625301240596
36,1,1,15507.230961800104
21,0,0,7668.250762455131
15,1,0,10571.495446826997
21,0,1,9617.224989213388
28,0,0,8942.856311599262
33,0,1,10868.920655287106
45,0,1,11986.053616894553
46,1,0,14190.445098006081
25,0,0,8924.524338531322
37,0,0,10640.71996791011
28,0,0,8476.225276388783
30,1,0,10889.47053228642
23,0,1,9923.564513850963
33,0,0,8932.8354893326
25,0,1,11412.482300470716
29,1,0,10715.96242151832
27,1,1,15327.516039487455
36,1,1,14947.504900219848
20,0,1,9261.578741727506
15,0,0,5175.245024191519
34,1,1,15697.517264460272
25,0,1,11365.760053072834
15,1,1,12243.237712984972
41,1,1,14100.891780329144
36,1,0,12905.054370462487
33,1,1,14131.225124723927
27,0,0,7319.021258090554
32,0,1,11839.313858584299
42,0,0,10354.07951997185
32,1,1,15680.299176168366
31,0,0,8517.363375168592
28,0,0,8036.183060607478
18,1,0,11629.948023099094
47,1,1,18782.764763539948
38,1,0,11721.225237707149
45,1,1,15697.678981531482
31,1,1,15360.043132141338
14,1,0,10918.74400571901
57,1,1,16837.001262409412
15,1,0,8597.109413502338
47,1,0,13670.245734348196
34,0,0,8403.70934201443
18,0,1,9020.705133351858
38,0,1,10959.128875966315
22,0,1,12666.984128065322
25,0,0,8146.591861219552
33,0,0,8048.3090548535765
24,1,0,11088.481736783822
43,1,0,15333.478480034137
28,0,1,11360.522031529608
37,1,1,15958.993576364304
35,0,1,13284.055248572691
41,1,1,17240.982247374828
37,1,1,16284.423919958066
28,1,1,14170.621772092747
43,0,1,12707.479670550836
24,0,1,11504.687768570033
16,0,0,6486.125801193028
31,1,1,15540.20642444316
21,0,0,7824.826046344204
34,1,1,15186.931757692688
32,0,0,8979.110554914008
18,0,0,5432.744513439913
36,0,1,10758.121932390051
28,1,0,11051.967529601026
28,0,0,9496.866706043202
37,0,1,12366.374344625498
30,1,0,11922.548829270321
42,0,1,13706.628915988349
27,0,0,7795.017608330209
18,0,0,4234.712060317755
35,0,1,12462.233487106834
17,0,1,10590.724192332968
28,0,0,6810.982807317845
33,1,1,14990.356165489848
42,0,1,13706.713212166434
22,0,0,6122.007225279098
37,1,0,13144.464942275916
35,1,0,12487.872930777688
16,0,0,6932.977372542839
23,1,1,12275.340351441677
42,1,0,13000.87277143307
24,1,1,13466.520034767967
20,1,1,14731.819297271742
25,0,0,7641.5129636709
39,1,1,15264.521799746464
24,1,0,10083.80876174814
33,0,1,11167.018931591509
34,1,1,16300.565357684589
42,0,1,12414.111174544974
29,1,1,14751.987605397999
29,0,1,12339.820130194174
22,1,0,12135.224462473918
27,0,1,11644.669978422895
51,0,1,13018.350288141604
26,1,0,10799.8775933473
30,0,0,8903.284937893177
19,0,1,10149.745876046563
29,0,0,8249.529003272222
38,1,1,15500.406418696144
28,0,1,10681.130627304385
23,0,0,8004.103744191257
41,1,1,17290.671530650823
35,1,0,12606.895929284125
40,0,1,11830.518911810568
34,0,1,11647.184854383802
39,0,0,8707.20450221441
47,0,1,13124.585253675179
29,1,1,15598.209259220908
36,1,0,13008.86199437639
21,0,0,8856.079668773278
23,0,1,8880.852696860215
26,0,0,7765.705611329918
29,0,0,8856.504489786123
28,0,1,11416.508169748522
20,0,0,5585.79491989206
21,0,1,11683.127913985603
39,0,0,9425.300924641233
48,1,0,14349.041363091359
38,0,0,9892.8311125578
24,1,0,12632.986159042764
21,0,1,10192.464575213158
23,0,1,11084.983938081057
29,1,1,15222.178412916912
34,0,1,11679.753807583476
49,1,1,18133.60159655117
24,1,1,13287.72876459696
34,0,1,11620.424366844207
14,0,0,4477.502217352994
24,1,0,10452.802678007974
34,1,1,16049.297257455892
31,0,0,7899.595306151133
8,1,0,9763.74994870594
25,1,0,11839.248729847292
32,1,0,12524.60963784382
33,1,0,12488.485579900895
26,0,1,12683.359660962142
24,0,0,9244.219937288315
38,1,1,16176.52299931536
14,0,0,7565.586320786977
35,1,0,13486.834146712848
42,0,1,13113.939974208368
32,1,0,11889.960226864148
30,1,1,15288.874365659367
25,1,0,11302.931091724127
22,0,1,10643.798120433383
21,0,0,7285.102284091192
37,1,1,16463.291168025375
39,0,1,11460.44877206234
56,1,0,15858.231733059556
6,0,0,6529.148244253725
21,1,1,13833.64143819617
23,0,1,9262.993915772355
18,0,0,7520.453309575363
22,1,0,11748.775295037503
21,1,0,9614.103703103086
19,1,0,9930.51673831164
32,0,0,8135.147307481033
17,0,1,9696.625700301996
28,0,1,11283.318866329426
31,1,0,11916.362080737204
38,1,1,15040.469656530522
37,1,0,13454.844424439794
22,0,0,5520.722576399819
21,1,0,11164.20098841075
22,0,0,10907.038832957589
54,0,0,12583.770812542314
24,0,0,9433.912648232854
24,1,1,12753.797724660086
21,0,1,8429.498323269487
23,1,0,11676.393254041985
54,0,1,15735.808271088921
32,1,0,10922.05852034523
28,0,1,11089.944380347635
37,1,1,14049.106105748628
13,0,1,10326.10761068297
46,0,1,15658.877373166863
28,1,1,15600.806056107871
33,1,0,10420.431316726075
45,0,1,12280.764929108194
25,1,1,13952.442310341203
23,1,0,9459.539371398309
40,1,1,15512.526158829427
35,0,0,8138.619724152211
32,0,1,9704.772381858307
18,0,0,6410.579442244745
44,1,0,12506.4281542351
34,0,0,9277.677625254233
32,1,1,14770.684635659265
44,0,1,13533.394373670526
21,0,0,5773.675588900542
27,1,0,10839.66107792183
9,1,0,9862.788979630737
35,0,1,12193.407926656406
33,0,1,13032.03358344407
48,1,0,14426.642183635173
46,0,1,12684.443035129918
40,0,0,9870.280616800217
15,1,0,11063.248316820174
26,1,1,14639.284452028152
8,0,0,5853.941663908745
45,1,0,15484.423571630708
29,1,0,12326.808745026523
31,0,0,7396.04312302225
38,1,0,13429.054705872431
42,1,0,11829.933002665732
35,1,0,12073.6174452638
32,0,1,10636.561483225782
34,0,1,11602.185141210704
30,0,0,7357.0492609121275
22,0,1,10525.944565045264
16,0,1,10845.426011545389
37,1,1,16088.58821137804
59,1,0,16080.553629078819
29,0,1,9261.97212472034
22,0,0,6763.647121062789
32,1,1,13271.48626282495
47,0,0,10322.366651929007
11,0,0,6616.085709434539
30,0,1,12069.78199170709
2,1,0,7721.1168275235505
32,0,1,11148.82024457199
13,1,0,10714.095394866688
30,1,0,13031.58250762881
21,1,0,11372.984530057238
29,1,1,13021.051047699335
39,0,0,8704.4334238445
32,1,0,12917.04334988098
23,0,1,10237.199257259406
44,0,0,10653.038602663137
40,1,1,17853.014915662472
25,0,1,8823.59531951532
35,1,1,17491.76600389419
26,1,1,14325.85544010782
41,1,1,16820.76703565511
30,1,0,11104.632714773206
22,0,0,8940.277892811646
34,1,0,12950.404745612701
56,1,0,14685.276326420912
40,1,1,15499.837056950373
41,1,1,16643.435385424807
19,0,1,9311.787087832905
33,0,0,9552.850416037758
13,0,1,8243.120925654082
44,1,0,14785.524084315819
19,1,0,10712.341476943117
22,1,1,13503.660440976055
25,1,1,13905.433852208302
40,1,0,13648.11184105638
30,1,1,14021.897102232875
24,0,0,7065.458866934153
22,0,1,9355.483904513805
15,0,0,7749.684998930083
49,0,0,11173.363396083685
31,1,1,13418.268333783843
51,1,0,14217.410569767379
13,1,0,11197.145538476998
22,0,0,7286.241824931269
40,1,1,16001.301910059754
18,1,0,11131.435856113281
27,0,1,10869.747610572947
37,1,0,12702.041942416945
22,0,0,7873.305973278671
21,1,0,11400.995746475417
11,0,1,8627.670110794243
28,0,1,10225.781219428916
18,0,0,7738.388322171956
31,1,1,14157.496128592318
21,1,0,7896.833363926071
25,1,0,11153.822228966324
25,1,0,11417.764289816088
23,1,1,11802.848283045976
24,0,1,9866.609969449435
14,0,0,6613.533648484223
26,1,0,13814.934558234956
43,0,1,13868.701531107543
38,0,0,9798.96064091234
39,1,0,13438.201792549822
42,0,0,10342.538251478358
43,0,1,14522.122389221186
48,1,1,15494.253285740815
33,0,0,10412.794653197641
24,1,0,11456.044478217174
24,0,0,7263.236548573539
47,0,1,13453.212315358747
31,0,1,12629.708418683897
30,1,1,14344.810073200959
33,1,0,10824.755200662099
15,1,0,7779.90271394917
33,0,1,12143.670732706943
21,1,0,11098.083194712925
40,1,1,17096.135209674077
41,0,0,10167.79738022839
35,1,0,12353.507943950444
12,0,0,7339.791884275102
45,1,1,15756.62880905591
6,0,1,7854.963410916299
15,1,0,9788.492038878552
30,0,0,7877.833378137266
44,1,0,12634.193161441133
32,0,0,9109.80221726866
23,0,1,10070.183634054614
28,0,1,11662.834514602375
40,0,1,12129.080760604902
19,1,0,10536.438393738603
28,0,0,9191.71042168058
28,0,0,9537.486579375
45,1,0,15810.023687915957
35,0,1,11648.697066941448
26,0,1,9751.928217458171
28,1,1,15045.815282612824
25,0,0,8154.310280753746
22,0,1,11013.958250565069
16,1,0,9677.022706244987
38,0,1,13342.86540004403
35,1,0,12702.862105607146
28,0,1,12534.321391742682
23,0,1,9455.217402784478
15,1,0,10759.849273395255
29,1,1,16458.890553883626
28,0,0,6545.11592387822
36,0,0,9523.815228018184
37,0,1,12078.234788639254
35,0,1,12095.473275696651
24,1,0,12847.459694100078
24,0,0,8105.556698375969
41,0,1,13238.777211817773
42,1,0,12339.812474590337
22,0,1,11078.1188487893
36,1,1,15333.622176234068
18,0,0,7953.883016369401
22,0,0,6822.873828780784
39,1,0,12127.190950616563
11,0,0,6622.080008064533
40,1,1,17525.80316646714
26,0,0,8435.14786710757
43,0,0,11262.119228865617
34,1,1,13475.447341282928
23,0,0,9018.8668152015
23,0,0,6986.929918665359
21,1,0,12238.952819029335
35,1,0,13152.140298644272
39,1,0,12918.108222922083
37,1,1,15970.173337108132
43,0,1,12265.604188615482
24,0,0,8176.447204228605
35,1,1,14910.387412940963
25,1,0,10704.380618482064
35,1,1,13270.32470542551
12,0,1,9697.767564149686
26,1,1,15520.111778131093
22,1,1,12940.87093302973
26,0,1,10016.55534313548
21,0,0,8290.761047273238
28,0,0,7488.630582650831
40,1,1,15527.57411674103
15,0,1,10485.5143380988
29,0,0,9991.62839727011
43,1,1,16733.66496637103
49,0,1,13613.529214895387
38,1,0,13574.14442917303
31,1,0,12062.053168375282
23,0,0,7434.944879586886
26,0,1,11740.584442528227
9,0,0,5562.547456907886
24,1,1,13318.73628857804
31,1,0,14582.55961729682
17,1,1,13034.433313243146
40,1,0,13324.505990582327
43,0,1,12266.815015398814
25,1,1,14770.847878813103
20,1,1,12567.822505758902
